productId,url,name,brand,memory,disk,cpu,gpu,price
24956146504,https://item.jd.com/24956146504.html,联想超极本Ideapad330C 320 14.0英寸酷睿i5手提办公商务学生轻薄笔记本电脑 超薄本 标配（I5-8250 4G 1T 2G独显）, 联想（Lenovo）,4G,1T,,,3999.0
8685615,https://item.jd.com/8685615.html,联想Lenovo小新潮7000, 联想（Lenovo）,8G,512G固态,,NVIDIA GeForce MX150 GDDR5 2G,5599.0
5832815,https://item.jd.com/5832815.html,惠普HP Zhan66 Pro G1, 惠普（HP）,16G,512G固态,,Nvidia Geforce MX150,7499.0
11547179910,https://item.jd.com/11547179910.html,华硕（ASUS） 金属超极本RX310/R421轻薄便携商务办公超薄学生游戏手提笔记本电脑 旗舰店 玫瑰金/冰金色【金属超极本】 13.3英寸/I3-7100U/4G/128G, 华硕（ASUS）,4G,256G固态,,,3699.0
26328940652,https://item.jd.com/26328940652.html,戴尔（DELL） 灵越飞匣3000 Ins3576 15.6英寸高清八代四核办公学生笔记本电脑独显2 G 15E-8525B 黑色 四核I5-8250U 8G内存 1T机械+128G固态 定制, 戴尔（DELL）,8G,128G+1T,,,4200.0
4730631,https://item.jd.com/4730631.html,微软Surface Pro, 微软（Microsoft）,,,,,4988.0
100000511428,https://item.jd.com/100000511428.html,惠普星13, 惠普（HP）,8G,256G固态,,Intel UHD Graphics 620,4999.0
7580031,https://item.jd.com/7580031.html,戴尔XPS, 戴尔（DELL）,8G,256G固态,,Intel HD UHD,8999.0
7671977,https://item.jd.com/7671977.html,惠普HP200, 惠普（HP）,4G,256G固态,,其它,3299.0
12275775853,https://item.jd.com/12275775853.html,华硕（ASUS） 华硕顽石FL8000UF/UN笔记本电脑i7学生游戏本15.6英寸手提电脑 星空灰i7-8550U/MX130-独显2G 8G内存/1T硬盘+256GSSD 套餐四, 华硕（ASUS）,8G,256G+1T,,,5199.0
26677260380,https://item.jd.com/26677260380.html,华硕（ASUS） 笔记本电脑游戏轻薄本顽石五代F580吃鸡15.6英寸8代i5超薄学习办公手提电脑 星空灰 套餐四8G内存/1TB硬盘+120G固态, 华硕（ASUS）,4G,1T,,,4699.0
100000060084,https://item.jd.com/100000060084.html,华硕FX86, 华硕（ASUS）,8G,256G+1T,,GTX1050Ti,6699.0
100000339345,https://item.jd.com/100000339345.html,戴尔G7, 戴尔（DELL）,8G,128G+1T,,GTX1050Ti,6899.0
7219173,https://item.jd.com/7219173.html,三星35X0AA, 三星（SAMSUNG）,8G,128G+500G,,NVIDIA GeForce MX110,4399.0
6405102,https://item.jd.com/6405102.html,ThinkPadX1 Carbon, ThinkPad,16G,512G固态,,英特尔 UHD 620显示芯片,17999.0
7382168,https://item.jd.com/7382168.html,戴尔G7, 戴尔（DELL）,8G,128G+1T,,GTX1050Ti,6599.0
100000158828,https://item.jd.com/100000158828.html,华硕S4300, 华硕（ASUS）,8G,512G固态,,MX150,5599.0
6843161,https://item.jd.com/6843161.html,宏碁TravelMate TX520, 宏碁（acer）,8G,256G固态,,NVIDIA GeForce MX130,4499.0
17300303967,https://item.jd.com/17300303967.html,, 戴尔（DELL）,8G,128G+1T,,,5399.0
8195818,https://item.jd.com/8195818.html,机械革命S1, 机械革命（MECHREVO）,8G,256G固态,,MX150,5299.0
6372547,https://item.jd.com/6372547.html,惠普暗影精灵III代, 惠普（HP）,8G,128G+1T,,NVIDIA GeForce GTX 1050 Ti,6999.0
7588533,https://item.jd.com/7588533.html,惠普EliteBook700, 惠普（HP）,8G,256G固态,,,5299.0
8535853,https://item.jd.com/8535853.html,华硕FX80GM, 华硕（ASUS）,8G,256G+1T,,GTX1060,7399.0
100000388373,https://item.jd.com/100000388373.html,ThinkPadX1隐士, ThinkPad,16G,256G固态,,GTX 1050Ti Max-Q,14999.0
5363894,https://item.jd.com/5363894.html,联想Lenovo小新潮7000, 联想（Lenovo）,8G,256G固态,,NVIDIA GeForce MX150 GDDR5 2G,5199.0
100000053716,https://item.jd.com/100000053716.html,华硕FX86, 华硕（ASUS）,8G,256G+1T,,GTX1050Ti,7699.0
11586487151,https://item.jd.com/11586487151.html,APPLE苹果 MacBook air苹果电脑笔记本13.3英寸2017年款轻薄本 标配+防水手提包+无线充电鼠标垫（下单送超值礼包） i5+8GB内存+128GB闪存【D32】, APPLE苹果,8G,128G固态,,,6188.0
11943085270,https://item.jd.com/11943085270.html,戴尔（DELL） 灵越5570 燃5000 15.6英寸独显轻薄超极本商务办公学生游戏笔记本电脑 1525炫酷银 8代i5-8250U 2G独显 8G内存 128G固态+1T 定制版, 戴尔（DELL）,8G,128G+1T,,,4599.0
27914580583,https://item.jd.com/27914580583.html,, 惠普（HP）,8G,256G固态,,,5199.0
100000511392,https://item.jd.com/100000511392.html,惠普星13, 惠普（HP）,8G,256G固态,,Intel UHD Graphics 620,4999.0
7630311,https://item.jd.com/7630311.html,惠普星系列 14, 惠普（HP）,8G,,,MX150,4999.0
6544045,https://item.jd.com/6544045.html,ThinkPadX1 Carbon, ThinkPad,16G,1T,,英特尔 UHD 620显示芯片,20999.0
29732987441,https://item.jd.com/29732987441.html,, 联想（Lenovo）,8G,128G+1T,,其它,3888.0
27914580585,https://item.jd.com/27914580585.html,, 惠普（HP）,8G,128G+1T,,,5599.0
14541812605,https://item.jd.com/14541812605.html, 联想IdeaPad330 15.6英寸超薄本家用商务学生办公独显超极本轻薄便携游戏笔记本手提电脑 星空银 标配【A6-9225/4G/1T】, 联想（Lenovo）,4G,1T,,,2899.0
7418428,https://item.jd.com/7418428.html,联想拯救者, 联想（Lenovo）,8G,,,GTX1050Ti,7599.0
1569737053,https://item.jd.com/1569737053.html, 联想笔记本电脑 超薄本320C-15酷睿i5-7200轻薄超极本手提家用商务办公游戏本天逸310, 联想（Lenovo）,4G,1T,,,3499.0
29017373701,https://item.jd.com/29017373701.html, 华为（HUAWEI）笔记本MateBook D 15.6英寸轻薄商务办公学生手提电脑游戏本王者荣耀 2018定制版 银i5 8G 128G+500G MX150 独显 office, 华为（HUAWEI）,8G,128G+500G,,,5288.0
8524219,https://item.jd.com/8524219.html,华硕S5300, 华硕（ASUS）,8G,512G固态,,MX150,5799.0
100000402923,https://item.jd.com/100000402923.html,惠普星系列 14, 惠普（HP）,8G,128G+1T,,,5499.0
4786841,https://item.jd.com/4786841.html,惠普HP 246 G6, 惠普（HP）,8G,256G固态,,AMD Radeon R5 M520,4399.0
7552880,https://item.jd.com/7552880.html,惠普HP ZHAN99 G1, 惠普（HP）,16G,,,,8699.0
6379533,https://item.jd.com/6379533.html,ThinkPadE580, ThinkPad,8G,256G固态,,AMD Radeon RX550 2GB GDDR5 独立显存,6399.0
4468800,https://item.jd.com/4468800.html,戴尔Vostro 14-5468-R1605S, 戴尔（DELL）,4G,256G固态,,,4299.0
16916113511,https://item.jd.com/16916113511.html,, 戴尔（DELL）,8G,256G固态,,,4999.0
11547179905,https://item.jd.com/11547179905.html,华硕（ASUS） 金属超极本RX310/R421轻薄便携商务办公超薄学生游戏手提笔记本电脑 旗舰店 玫瑰金/冰金色【金属超极本】 14.1英寸/I5/4G/256G/核显, 华硕（ASUS）,4G,256G固态,,,4199.0
31173238411,https://item.jd.com/31173238411.html,小米（MI） 笔记本Pro 15.6英寸2G独显 金属轻薄便携商务本学生本超薄本游戏笔记本电脑 【标配】8代I5/8G/256G 2G独显 深空灰, 小米（MI）,8G,256G固态,,,5299.0
18168936460,https://item.jd.com/18168936460.html,, 联想（Lenovo）,8G,128G+1T,,其它,5299.0
29234203801,https://item.jd.com/29234203801.html,联想小新Air14 2018款14英寸八代四核窄边框超薄游戏笔记本电脑固态轻薄便携商务办公超极本 星河银 四核/8G内存/256固态 标配 win10, 联想（Lenovo）,8G,256G固态,,,4399.0
5363896,https://item.jd.com/5363896.html,联想Lenovo小新潮7000, 联想（Lenovo）,8G,256G固态,,NVIDIA GeForce MX150 GDDR5 2G,5899.0
7588523,https://item.jd.com/7588523.html,惠普EliteBook700, 惠普（HP）,8G,512G固态,,,6499.0
17196659039,https://item.jd.com/17196659039.html,, 华硕（ASUS）,8G,128G+1T,,,4999.0
7690499,https://item.jd.com/7690499.html,联想扬天, 联想（Lenovo）,4G,500G,,AMD Radeon 530 2G DDR5,3699.0
28650651634,https://item.jd.com/28650651634.html,小米（MI） 笔记本Pro 15.6英寸金属轻薄笔记本电脑 商务办公娱乐游戏学生设计本 【标配】i5八代/8G/256G/2G独显 灰色, 小米（MI）,8G,256G固态,,,5299.0
6305255,https://item.jd.com/6305255.html,华硕S4100V, 华硕（ASUS）,8G,128G+1T,,MX150,5299.0
8596151,https://item.jd.com/8596151.html,ThinkPadE480, ThinkPad,4G,500G,,RX550,3699.0
13826846817,https://item.jd.com/13826846817.html,华硕（ASUS） 笔记本电脑YX570ZD游戏本顽石吃鸡15.6英寸手提电脑 顽石热血版2500U/GTX1050-2G 标配4G/1TB HDD, 华硕（ASUS）,4G,1T,,GTX 1050,4399.0
7374688,https://item.jd.com/7374688.html,惠普EliteBook700, 惠普（HP）,8G,512G固态,,,5999.0
26386543541,https://item.jd.com/26386543541.html,微软（Microsoft）Surface Pro 4 i7, 微软（Microsoft）,,,,,7888.0
3755883,https://item.jd.com/3755883.html,ThinkPadNew S2（20J3A002CD）, ThinkPad,8G,256G固态,,英特尔HD 620显示芯片,5999.0
7158952,https://item.jd.com/7158952.html,ThinkPadX280, ThinkPad,8G,256G固态,,英特尔 UHD 620显示芯片,5999.0
6274368,https://item.jd.com/6274368.html,ThinkPadE580, ThinkPad,8G,128G+1T,,AMD Radeon RX550 2GB GDDR5 独立显存,8199.0
29225181413,https://item.jd.com/29225181413.html,机械师T90 144Hz电竞屏游戏本八代i7-8750H/GTX1060 6G独显吃鸡笔记本电脑 竞速版i7/8G/256G PCIE固态+1T, 机械师游戏本（MACHENIKE）,8G,256G+1T,,GTX1060,8696.0
100000350894,https://item.jd.com/100000350894.html,ThinkPadX280, ThinkPad,8G,512G固态,,英特尔 UHD 620显示芯片,9999.0
7374670,https://item.jd.com/7374670.html,华硕A505, 华硕（ASUS）,8G,256G固态,,,3998.0
30807726590,https://item.jd.com/30807726590.html,机械师F117-B2 全面屏游戏本八代i7-8750H/GTX1050Ti独显轻薄吃鸡笔记本电脑 竞速版i7/8G/256G倍音速固态+1T, 机械师游戏本（MACHENIKE）,8G,256G+1T,,GTX1050Ti,7999.0
100000376398,https://item.jd.com/100000376398.html,华硕FX86, 华硕（ASUS）,8G,256G+1T,,GTX1060,9999.0
32519192681,https://item.jd.com/32519192681.html,戴尔（DELL） 旗舰店 灵越5488 八代轻薄微边框指纹便携IPS全高清防眩光14英寸笔记本电脑 1625银: i5/8G/256G/2G独显, 戴尔（DELL）,8G,256G固态,,,5399.0
14496797478,https://item.jd.com/14496797478.html,【京东秒杀】联想笔记本小新潮7000 2018新款14/15.6英寸独显超轻薄本 商用办公手提电脑 满血版【A6-9225/8G/2T+128固态】, 联想（Lenovo）,8G,128G+1T,,其它,4160.0
31342534208,https://item.jd.com/31342534208.html,华硕（ASUS） 飞行堡垒FX80/FX86吃鸡游戏本15.6英寸轻薄便携商务办公笔记本电脑 配置七i7-8750H/8G/256+1T, 华硕（ASUS）,8G,256G+1T,,GTX 1050 ti,6899.0
6379523,https://item.jd.com/6379523.html,ThinkPadE580, ThinkPad,8G,256G+1T,,AMD Radeon RX550 2GB GDDR5 独立显存,6499.0
100000509341,https://item.jd.com/100000509341.html,惠普星13, 惠普（HP）,8G,256G固态,,Intel UHD Graphics 620,5699.0
7689501,https://item.jd.com/7689501.html,宏碁SF314, 宏碁（acer）,8G,128G+1T,,,4698.0
8173862,https://item.jd.com/8173862.html,华硕S5300, 华硕（ASUS）,16G,512G固态,,MX150,6999.0
5050172,https://item.jd.com/5050172.html,戴尔成就, 戴尔（DELL）,8G,256G固态,,,4999.0
8317171,https://item.jd.com/8317171.html,华硕FX80GD, 华硕（ASUS）,8G,128G+1T,,GTX1050,6599.0
100000060132,https://item.jd.com/100000060132.html,华硕FX86, 华硕（ASUS）,8G,256G+1T,,GTX1050Ti,6999.0
15019918738,https://item.jd.com/15019918738.html,华硕（ASUS） 华硕顽石5代FL8000UF笔记本电脑15.6英寸手提电脑八代i7轻薄游戏本 星空灰 i7/8G/1T+128G 固态/2G独显, 华硕（ASUS）,8G,128G+1T,,其它,4999.0
5386786,https://item.jd.com/5386786.html,宏碁SF314, 宏碁（acer）,8G,,,NVIDIA? GeForce? MX150独显,5199.0
25617718902,https://item.jd.com/25617718902.html,联想IdeaPad330c 14英寸八代酷睿I5/I7超高性能笔记本电脑手提轻薄本 商务本办公笔记本 定制I5-8250U 8G 1T+128G双硬盘 MX110 2G显卡 W10 黑色, 联想（Lenovo）,8G,128G+1T,,,4599.0
10283730350,https://item.jd.com/10283730350.html,神舟（HASEE） 战神K650D-G4D/D2/E1升级版 MX150独显 学生游戏笔记本手提电脑 战神K650D-G4D 升级至8G内存+256G固态+1TB机械盘, 神舟（HASEE）,8G,256G+1T,,,4599.0
27185079704,https://item.jd.com/27185079704.html, 华为（HUAWEI） 笔记本MateBook X Pro超轻薄13.9英寸全面屏男女生款超极本电脑 星空灰｜i5 8G 256G MX150独显 豪华礼包套装, 华为（HUAWEI）,8G,256G固态,,MX150,8666.0
7766133,https://item.jd.com/7766133.html,惠普HP ZHAN99 G1, 惠普（HP）,8G,256G+1T,,,7699.0
7816678,https://item.jd.com/7816678.html,外星人ALW15C, 外星人（Alienware）,8G,128G+1T,,NVIDIA GTX1060,12999.0
6578189,https://item.jd.com/6578189.html,ThinkPadS2, ThinkPad,8G,256G固态,,英特尔 UHD 620显示芯片,6299.0
17300303964,https://item.jd.com/17300303964.html,, 戴尔（DELL）,8G,256G固态,,,5099.0
6463288,https://item.jd.com/6463288.html,微软Surface Book, 微软（Microsoft）,8G,128G固态,,,8688.0
8311692,https://item.jd.com/8311692.html,华硕S5300, 华硕（ASUS）,8G,512G固态,,MX150,5799.0
100000322012,https://item.jd.com/100000322012.html,惠普Envy13, 惠普（HP）,8G,,,MX150,7399.0
5751682,https://item.jd.com/5751682.html,联想MIIX 520, 联想（Lenovo）,,,,,5399.0
29415165257,https://item.jd.com/29415165257.html,机械师游戏本（MACHENIKE） T58 八代i7/GTX1050 4G独显轻薄吃鸡笔记本电脑 炫彩版i7-8750H/8G/180G固态+1T, 机械师游戏本（MACHENIKE）,8G,,,GTX1050,6596.0
7366076,https://item.jd.com/7366076.html,戴尔XPS, 戴尔（DELL）,8G,,,NVIDIA GTX1050Ti Max Q(4GB GDDR5),13999.0
33786766106,https://item.jd.com/33786766106.html,新品上市联想小新潮7000窄边框2018款14英寸超轻薄学生手提笔记本电脑上网本Intel处理器 湖光蓝 标配i3-8130U/4G/128G固态硬盘, 联想（Lenovo）,4G,128G固态,,,3999.0
100000509239,https://item.jd.com/100000509239.html,惠普星13, 惠普（HP）,8G,256G固态,,Intel UHD Graphics 620,5699.0
8461429,https://item.jd.com/8461429.html,三星35X0AA, 三星（SAMSUNG）,8G,,,NVIDIA GeForce MX110,4499.0
31024721018,https://item.jd.com/31024721018.html,, 联想（Lenovo）,8G,128G+1T,,,4949.0
13703338684,https://item.jd.com/13703338684.html,, 联想（Lenovo）,4G,128G固态,,其它,2399.0
10019904045,https://item.jd.com/10019904045.html, 华硕（ASUS）笔记本电脑超薄14英寸R417/E402轻薄本手提电脑超级本上网本学生办公 【热卖】N3450/4G/512G固态蓝黑, 华硕（ASUS）,4G,512G固态,,,3199.0
4594030,https://item.jd.com/4594030.html,ThinkPadE475, ThinkPad,8G,256G固态,,AMD Radeon R5 M430,3999.0
24877362143,https://item.jd.com/24877362143.html,戴尔（DELL） 金属超级本灵越5370 13.3英寸轻薄便携商务办公手提笔记本电脑学生本 不凡银【金属超薄本】 I3-7130/4G /128G 固态 标配, 戴尔（DELL）,4G,128G固态,,,3699.0
7219095,https://item.jd.com/7219095.html,三星35X0AA, 三星（SAMSUNG）,8G,128G+500G,,NVIDIA GeForce MX110,4399.0
7297627,https://item.jd.com/7297627.html,戴尔G7, 戴尔（DELL）,8G,128G+1T,,GTX1060,7699.0
6663679,https://item.jd.com/6663679.html,ThinkPadT480s, ThinkPad,8G,256G固态,,MX150,10999.0
100000376386,https://item.jd.com/100000376386.html,戴尔灵越, 戴尔（DELL）,8G,256G固态,,,6599.0
29172627791,https://item.jd.com/29172627791.html, 惠普（HP） 轻薄时尚笔记本电脑 星系列 14英寸微边框轻薄本 家用办公超极本 i5-8250U 8G 256G固态【旗舰版】 【初恋粉】, 惠普（HP）,8G,,,,4899.0
100000053718,https://item.jd.com/100000053718.html,华硕FX86, 华硕（ASUS）,8G,256G+1T,,GTX1060,7999.0
26677260358,https://item.jd.com/26677260358.html,华硕（ASUS） 笔记本电脑游戏轻薄本顽石五代F580吃鸡15.6英寸8代i5超薄学习办公手提电脑 荣耀金 【性价比】套餐二4G内存/1TB硬盘+120G固态, 华硕（ASUS）,4G,1T,,,4299.0
8461531,https://item.jd.com/8461531.html,华为荣耀MagicBook, 华为（HUAWEI）,8G,256G固态,,Intel UHD Graphics 620,4799.0
7050628,https://item.jd.com/7050628.html,ThinkPadS2, ThinkPad,4G,256G固态,,英特尔HD 620显示芯片,5299.0
17422762272,https://item.jd.com/17422762272.html,戴尔（DELL） 燃7000 ii 二代 7572 15.6英寸轻薄窄边框八代i5四核手提笔记本电脑 银色 MX150独显4G 四核I5-8250U 8G内存 1T机械+128固态 定制, 戴尔（DELL）,8G,128G+500G,,,5499.0
7649605,https://item.jd.com/7649605.html,惠普暗影精灵4代, 惠普（HP）,8G,128G+1T,,GTX1050Ti,7599.0
6379537,https://item.jd.com/6379537.html,ThinkPadE480, ThinkPad,8G,256G固态,,AMD Radeon RX550 2GB GDDR5 独立显存,5999.0
12317314010,https://item.jd.com/12317314010.html,联想拯救者Y7000 15.6英寸吃鸡游戏笔记本电脑超窄边框IPS全面屏学生手提i5 独显4G 8G 1T+128G固态 4G独显 定制, 联想（Lenovo）,8G,128G+1T,,GTX 1050 ti,6599.0
5751684,https://item.jd.com/5751684.html,联想MIIX 520, 联想（Lenovo）,8G,256G固态,,,5699.0
27061589117,https://item.jd.com/27061589117.html,华硕（ASUS） 超薄笔记本电脑i5独显超清屏灵耀U4000升级版S4200商务办公轻薄金属超极本 香槟金/i5-8250U/2G独显 8G内存/1TB+128G/套餐八, 华硕（ASUS）,8G,128G+1T,,,4699.0
21229515280,https://item.jd.com/21229515280.html,机械师游戏本（MACHENIKE） T58 八代i5/GTX1050 4G独显游戏本笔记本电脑 加强版i5-8300H/8G/180G固态+1T, 机械师游戏本（MACHENIKE）,8G,,,GTX1050,5996.0
7102521,https://item.jd.com/7102521.html,联想小新Air, 联想（Lenovo）,8G,256G固态,,MX150 GDDR5 2G,5499.0
30551365452,https://item.jd.com/30551365452.html,华硕（ASUS） 灵耀S4200金属笔记本窄边框IPS屏超级本轻薄商务办公学生笔记本电脑14英寸 【冰钻金】 定套餐二 8G/500G+128G, 华硕（ASUS）,4G,128G固态,,,4899.0
6888608,https://item.jd.com/6888608.html,联想小新Air, 联想（Lenovo）,8G,256G固态,,MX150 GDDR5 2G,5499.0
100000068460,https://item.jd.com/100000068460.html,华硕FX86, 华硕（ASUS）,8G,256G+1T,,GTX1060,8999.0
13374931741,https://item.jd.com/13374931741.html,APPLE苹果 MacBook air苹果电脑笔记本13.3英寸2017年款轻薄本 官方标配【购套餐版更优惠】 i5+8GB内存+128GB闪存【D32】, APPLE苹果,8G,128G固态,,,6088.0
5127322,https://item.jd.com/5127322.html,微星GS63 7RE-010CN, 微星（MSI）,8G,128G+1T,,,8999.0
32499236099,https://item.jd.com/32499236099.html,联想小新潮7000 14英寸超轻薄笔记本电脑 窄边框便携商务办公上网本 学生手提本 升级:8G 1T+128G 2G独显 IPS高清屏 正版offic, 联想（Lenovo）,8G,128G+1T,,其它,3799.0
4224161,https://item.jd.com/4224161.html,华为MateBook X, 华为（HUAWEI）,4G,256G固态,,,6188.0
6379569,https://item.jd.com/6379569.html,ThinkPadE480, ThinkPad,8G,128G+1T,,AMD Radeon RX550 2GB GDDR5 独立显存,6399.0
100000511482,https://item.jd.com/100000511482.html,惠普星13, 惠普（HP）,4G,256G固态,,Intel UHD Graphics 620,3999.0
30395122556,https://item.jd.com/30395122556.html,联想（Lenovo） 拯救者Y7000 15.6英寸吃鸡游戏笔记本电脑GTX1050独显 酷睿8代 定制i5-8300H/8G/1T+128G/4G, 联想（Lenovo）,8G,128G+1T,,GTX 1050,6299.0
11927632978,https://item.jd.com/11927632978.html,华硕（ASUS） 金属超极本RX310/R421轻薄便携商务办公超薄学生游戏手提笔记本电脑 旗舰店 玫瑰金/冰金色【金属超极本】 14.1英寸I5/4G/128G+1T/2G独显, 华硕（ASUS）,8G,128G+1T,,,4499.0
11927632979,https://item.jd.com/11927632979.html,华硕（ASUS） 金属超极本RX310/R421轻薄便携商务办公超薄学生游戏手提笔记本电脑 旗舰店 石英灰/银灰色【金属超级本】 14.1英寸I5/4G/128G+1T/2G独显, 华硕（ASUS）,8G,128G+1T,,,4499.0
12798248043,https://item.jd.com/12798248043.html,联想（Lenovo） 小新潮5000 15.6英寸手提笔记本电脑酷睿七代i5-7200U 定制版i5 8G 1T+128G固态 2G, 联想（Lenovo）,8G,128G+1T,,其它,4499.0
5224000,https://item.jd.com/5224000.html,AppleMNYM2CH/A, Apple,8G,256G固态,,,9888.0
26533484042,https://item.jd.com/26533484042.html,机械师T90 144Hz电竞屏游戏本八代i7-8750H/GTX1060 6G独显吃鸡笔记本电脑 豪华版i7-8750H/8G/256G固态+1T, 机械师游戏本（MACHENIKE）,8G,256G+1T,,GTX1060,8396.0
7056158,https://item.jd.com/7056158.html,戴尔G7, 戴尔（DELL）,16G,128G+1T,,GTX1060,10999.0
